Account ID|Profile|Friendly Name|Region|VPC ID|VPC Name|CIDR(s)|Source|IPAM Match|Expected Range|On-Prem Overlap|Notes
145411223045|SDLC_QA_LEGALDOCS_145411223045_admin|SDLC QA|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
145411223045|SDLC_QA_LEGALDOCS_145411223045_admin|SDLC QA|us-west-2|vpc-014b5d201b8590931|legaldocs|10.161.30.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
145411223045|SDLC_QA_LEGALDOCS_145411223045_admin|SDLC QA|us-west-2|10.161.30.0/23|10.161.13.192/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
465733921982|SDLC_QA_NgAC_465733921982_admin|SDLC QA|us-east-2|vpc-0ca3ee668ccc2be9b|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
465733921982|SDLC_QA_NgAC_465733921982_admin|SDLC QA|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
465733921982|SDLC_QA_NgAC_465733921982_admin|SDLC QA|us-east-2|vpc-016a4d48e19b40a34|ngac|10.61.20.0/22|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
465733921982|SDLC_QA_NgAC_465733921982_admin|SDLC QA|us-east-2|10.61.20.0/22|10.61.1.192/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
465733921982|SDLC_QA_NgAC_465733921982_admin|SDLC QA|us-west-2|vpc-083e773e8d6590e76|ngac|10.161.16.0/22|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
465733921982|SDLC_QA_NgAC_465733921982_admin|SDLC QA|us-west-2|10.161.16.0/22|10.161.12.64/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
465733921982|SDLC_QA_NgAC_465733921982_admin|SDLC QA|us-west-2|vpc-01dd9365049710a71|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
465733921982|SDLC_QA_NgAC_465733921982_admin|SDLC QA|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
327903111215|SDLC_QA_OnsiteCardIssuance_327903111215_admin|SDLC QA|us-east-2|vpc-01300fb5005eee968|onsitecardissuance|10.61.28.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
327903111215|SDLC_QA_OnsiteCardIssuance_327903111215_admin|SDLC QA|us-east-2|10.61.28.0/24|10.61.13.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
327903111215|SDLC_QA_OnsiteCardIssuance_327903111215_admin|SDLC QA|us-east-2|vpc-00573d593f9a8ca01|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
327903111215|SDLC_QA_OnsiteCardIssuance_327903111215_admin|SDLC QA|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
327903111215|SDLC_QA_OnsiteCardIssuance_327903111215_admin|SDLC QA|us-west-2|vpc-0e972d7ccac50319a|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
327903111215|SDLC_QA_OnsiteCardIssuance_327903111215_admin|SDLC QA|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
327903111215|SDLC_QA_OnsiteCardIssuance_327903111215_admin|SDLC QA|us-west-2|vpc-01bef6420fc151eff|onsitecardissuance|10.161.28.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
327903111215|SDLC_QA_OnsiteCardIssuance_327903111215_admin|SDLC QA|us-west-2|10.161.28.0/24|10.161.13.64/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
972067303227|SDLC_QA_Prescreen_972067303227_admin|SDLC QA|us-east-2|vpc-09542b43cb8276205|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
972067303227|SDLC_QA_Prescreen_972067303227_admin|SDLC QA|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
972067303227|SDLC_QA_Prescreen_972067303227_admin|SDLC QA|us-east-2|vpc-0114a56e9afaa110c|prescreen-sit|10.61.26.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
972067303227|SDLC_QA_Prescreen_972067303227_admin|SDLC QA|us-east-2|10.61.26.0/23|10.61.13.64/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
972067303227|SDLC_QA_Prescreen_972067303227_admin|SDLC QA|us-west-2|vpc-0d3d0db64dd3568ce|prescreen-sit|10.161.26.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
972067303227|SDLC_QA_Prescreen_972067303227_admin|SDLC QA|us-west-2|10.161.26.0/23|10.161.13.0/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
972067303227|SDLC_QA_Prescreen_972067303227_admin|SDLC QA|us-west-2|vpc-01209b58c751ef3e8|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
972067303227|SDLC_QA_Prescreen_972067303227_admin|SDLC QA|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
804055905587|SDLC_QA_REWARDS_API_804055905587_admin|SDLC QA|us-east-2|vpc-07077008a214b9dfb|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
804055905587|SDLC_QA_REWARDS_API_804055905587_admin|SDLC QA|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
804055905587|SDLC_QA_REWARDS_API_804055905587_admin|SDLC QA|us-east-2|vpc-0a363ec7acf457cd6|rewards-api|10.61.32.0/22|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
804055905587|SDLC_QA_REWARDS_API_804055905587_admin|SDLC QA|us-east-2|10.61.32.0/22|10.61.13.192/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
804055905587|SDLC_QA_REWARDS_API_804055905587_admin|SDLC QA|us-west-2|vpc-06878941e897a954c|rewards-api|10.161.20.0/22|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
804055905587|SDLC_QA_REWARDS_API_804055905587_admin|SDLC QA|us-west-2|10.161.20.0/22|10.161.12.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
804055905587|SDLC_QA_REWARDS_API_804055905587_admin|SDLC QA|us-west-2|vpc-0ab1353d24a3557e3|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
804055905587|SDLC_QA_REWARDS_API_804055905587_admin|SDLC QA|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
149731129395|SDLC_QA_RTI_149731129395_admin|SDLC QA|us-east-2|vpc-08d35c04329e6733a|rti|10.61.12.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
149731129395|SDLC_QA_RTI_149731129395_admin|SDLC QA|us-east-2|10.61.12.0/24|10.61.1.0/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
149731129395|SDLC_QA_RTI_149731129395_admin|SDLC QA|us-east-2|vpc-0226d32c096bf94d4|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
149731129395|SDLC_QA_RTI_149731129395_admin|SDLC QA|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
149731129395|SDLC_QA_RTI_149731129395_admin|SDLC QA|us-west-2|vpc-01c6cf9737cdcbe9e|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
149731129395|SDLC_QA_RTI_149731129395_admin|SDLC QA|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
149731129395|SDLC_QA_RTI_149731129395_admin|SDLC QA|us-west-2|vpc-00e9ee23844cc51e6|rti|10.161.1.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
149731129395|SDLC_QA_RTI_149731129395_admin|SDLC QA|us-west-2|10.161.1.0/24|10.161.0.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
075318387613|SDLC_QA_SMARTMART_075318387613_admin|SDLC QA|us-east-2|vpc-0f944107ff28e3ff5|smartmart-sit|10.61.24.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
075318387613|SDLC_QA_SMARTMART_075318387613_admin|SDLC QA|us-east-2|10.61.24.0/23|10.61.13.0/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
075318387613|SDLC_QA_SMARTMART_075318387613_admin|SDLC QA|us-east-2|vpc-03466bd39a7daff85|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
075318387613|SDLC_QA_SMARTMART_075318387613_admin|SDLC QA|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
075318387613|SDLC_QA_SMARTMART_075318387613_admin|SDLC QA|us-west-2|vpc-0e09ff4c167d0d392|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
075318387613|SDLC_QA_SMARTMART_075318387613_admin|SDLC QA|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
075318387613|SDLC_QA_SMARTMART_075318387613_admin|SDLC QA|us-west-2|vpc-00e0ac03e21c6538f|smartmart-sit|10.161.24.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
075318387613|SDLC_QA_SMARTMART_075318387613_admin|SDLC QA|us-west-2|10.161.24.0/23|10.161.12.192/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
333053098962|SDLC_SIT_EASYPAY_333053098962_admin|Account 333053098962|us-east-2|vpc-0bf913db2847d3b32|easypay|10.61.2.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
333053098962|SDLC_SIT_EASYPAY_333053098962_admin|Account 333053098962|us-east-2|10.61.2.0/23|10.61.0.0/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
333053098962|SDLC_SIT_EASYPAY_333053098962_admin|Account 333053098962|us-east-2|vpc-0029b0dde68fc28cb|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
333053098962|SDLC_SIT_EASYPAY_333053098962_admin|Account 333053098962|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
333053098962|SDLC_SIT_EASYPAY_333053098962_admin|Account 333053098962|us-west-2|vpc-05c40728575ba7d86|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
333053098962|SDLC_SIT_EASYPAY_333053098962_admin|Account 333053098962|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
333053098962|SDLC_SIT_EASYPAY_333053098962_admin|Account 333053098962|us-west-2|vpc-0424ddc1ec7167aaa|easypay|10.161.2.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
333053098962|SDLC_SIT_EASYPAY_333053098962_admin|Account 333053098962|us-west-2|10.161.2.0/23|10.161.0.0/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
425495132039|SDLC_SIT_LEGALDOCS_425495132039_admin|Account 425495132039|us-east-2|vpc-0d0bdeab820d25956|legaldocs|10.61.8.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
425495132039|SDLC_SIT_LEGALDOCS_425495132039_admin|Account 425495132039|us-east-2|10.61.8.0/23|10.61.0.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
425495132039|SDLC_SIT_LEGALDOCS_425495132039_admin|Account 425495132039|us-east-2|vpc-030280def0cbba137|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
425495132039|SDLC_SIT_LEGALDOCS_425495132039_admin|Account 425495132039|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
425495132039|SDLC_SIT_LEGALDOCS_425495132039_admin|Account 425495132039|us-west-2|vpc-0fd77c2d0f3b78d2b|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
425495132039|SDLC_SIT_LEGALDOCS_425495132039_admin|Account 425495132039|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
979130301917|SDLC_SIT_NgAC_979130301917_admin|Account 979130301917|us-east-2|vpc-00c31e6005eb1b229|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
979130301917|SDLC_SIT_NgAC_979130301917_admin|Account 979130301917|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
979130301917|SDLC_SIT_NgAC_979130301917_admin|Account 979130301917|us-east-2|vpc-003cc6d81b8b71529|ngac|10.61.4.0/22|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
979130301917|SDLC_SIT_NgAC_979130301917_admin|Account 979130301917|us-east-2|10.61.4.0/22|10.61.0.64/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
979130301917|SDLC_SIT_NgAC_979130301917_admin|Account 979130301917|us-west-2|vpc-0f735d4aba10cb913|ngac|10.161.4.0/22|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
979130301917|SDLC_SIT_NgAC_979130301917_admin|Account 979130301917|us-west-2|10.161.4.0/22|10.161.0.64/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
979130301917|SDLC_SIT_NgAC_979130301917_admin|Account 979130301917|us-west-2|vpc-0c8763a23c65b60df|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
979130301917|SDLC_SIT_NgAC_979130301917_admin|Account 979130301917|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
838220668029|SDLC_UAT_CAPEX_REQUESTS_838220668029_admin|SDLC UAT|us-east-2|vpc-05e08e5fdb0212bfd|capex-requests-uat|10.60.150.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
838220668029|SDLC_UAT_CAPEX_REQUESTS_838220668029_admin|SDLC UAT|us-east-2|10.60.150.0/24|10.60.148.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
838220668029|SDLC_UAT_CAPEX_REQUESTS_838220668029_admin|SDLC UAT|us-east-2|vpc-0fe3a0a47f346a481|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
838220668029|SDLC_UAT_CAPEX_REQUESTS_838220668029_admin|SDLC UAT|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
838220668029|SDLC_UAT_CAPEX_REQUESTS_838220668029_admin|SDLC UAT|us-west-2|vpc-06e76cad6ac9462ef|capex-requests-uat|10.160.154.0/24|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
838220668029|SDLC_UAT_CAPEX_REQUESTS_838220668029_admin|SDLC UAT|us-west-2|10.160.154.0/24|10.160.150.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
838220668029|SDLC_UAT_CAPEX_REQUESTS_838220668029_admin|SDLC UAT|us-west-2|vpc-0ab91d748eeb9983b|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
838220668029|SDLC_UAT_CAPEX_REQUESTS_838220668029_admin|SDLC UAT|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
926303510289|SDLC_UAT_CBC_API_926303510289_admin|SDLC UAT|us-east-2|vpc-046e88ad8dd434b4d|cbc-api|10.60.136.0/22|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
926303510289|SDLC_UAT_CBC_API_926303510289_admin|SDLC UAT|us-east-2|10.60.136.0/22|10.60.128.192/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
926303510289|SDLC_UAT_CBC_API_926303510289_admin|SDLC UAT|us-east-2|vpc-0b59df094279651b2|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
926303510289|SDLC_UAT_CBC_API_926303510289_admin|SDLC UAT|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
926303510289|SDLC_UAT_CBC_API_926303510289_admin|SDLC UAT|us-west-2|vpc-0aa4de71a91652472|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
926303510289|SDLC_UAT_CBC_API_926303510289_admin|SDLC UAT|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
926303510289|SDLC_UAT_CBC_API_926303510289_admin|SDLC UAT|us-west-2|vpc-05b0a2ec363349387|cbc-api|10.160.136.0/22|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
926303510289|SDLC_UAT_CBC_API_926303510289_admin|SDLC UAT|us-west-2|10.160.136.0/22|10.160.128.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
980104891822|SDLC_UAT_EASYPAY_980104891822_admin|SDLC UAT|us-east-2|vpc-0ef532b791efe1f3a|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
980104891822|SDLC_UAT_EASYPAY_980104891822_admin|SDLC UAT|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
980104891822|SDLC_UAT_EASYPAY_980104891822_admin|SDLC UAT|us-east-2|vpc-0b6b58e3022beaedd|easypay|10.60.130.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
980104891822|SDLC_UAT_EASYPAY_980104891822_admin|SDLC UAT|us-east-2|10.60.130.0/23|10.60.128.128/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
980104891822|SDLC_UAT_EASYPAY_980104891822_admin|SDLC UAT|us-west-2|vpc-05e2f1f30e0ceacd1|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
980104891822|SDLC_UAT_EASYPAY_980104891822_admin|SDLC UAT|us-west-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
980104891822|SDLC_UAT_EASYPAY_980104891822_admin|SDLC UAT|us-west-2|vpc-06a67dffa84fc0793|easypay|10.160.130.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
980104891822|SDLC_UAT_EASYPAY_980104891822_admin|SDLC UAT|us-west-2|10.160.130.0/23|10.160.128.192/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
273265662812|SDLC_UAT_LEGALDOCS_273265662812_admin|SDLC UAT|us-east-2|vpc-0306e07689c5d4000|legaldocs|10.60.142.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
273265662812|SDLC_UAT_LEGALDOCS_273265662812_admin|SDLC UAT|us-east-2|10.60.142.0/23|10.60.140.0/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
273265662812|SDLC_UAT_LEGALDOCS_273265662812_admin|SDLC UAT|us-east-2|vpc-001611a543bb4448d|aws-controltower-VPC|172.31.0.0/16|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
273265662812|SDLC_UAT_LEGALDOCS_273265662812_admin|SDLC UAT|us-east-2|172.31.0.0/16|172.31.0.0/16||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
273265662812|SDLC_UAT_LEGALDOCS_273265662812_admin|SDLC UAT|us-west-2|vpc-05ce1598b1de713a0|legaldocs|10.160.152.0/23|Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
273265662812|SDLC_UAT_LEGALDOCS_273265662812_admin|SDLC UAT|us-west-2|10.160.152.0/23|10.160.150.0/26||Deployed|NO|YES|OVERLAP_ONPREM|OVERLAP_ONPREM, NO_IPAM_ALLOCATION
